revision id, username, article size after edit (bytes),change in article size from edit (bytes), time of edit (seconds from first edit),time since last edit (seconds), URL to view diff, comments associated with edit,,,,,,,,,,,
330015200,203.217.29.182,69395,20,226857928,136471,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330015200&oldid=329683778,,,,,,,,,,,,
330015822,203.217.29.182,69424,29,226858249,321,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330015822&oldid=330015200,,,,,,,,,,,,
330054898,68.249.3.113,69449,25,226882664,24415,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330054898&oldid=330015822,/* History */,,,,,,,,,,,
330054952,68.249.3.113,69425,-24,226882695,31,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330054952&oldid=330054898,/* History */,,,,,,,,,,,
330204233,156.34.24.16,68813,-612,226948147,65452,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330204233&oldid=330054952,/* Sponsorships */,,,,,,,,,,,
330267561,KHirsch,69425,612,226982937,34790,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330267561&oldid=330204233,[[WP:UNDO|Undid]] revision 330204233 by [[Special:Contributions/156.34.24.16|156.34.24.16]] ([[User talk:156.34.24.16|talk]]),,,,,,,,,,,
330919948,SmackBot,69412,-13,227252404,269467,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=330919948&oldid=330267561,Correct cap in header and/or general fixes. using [[Project:AWB]],,,,,,,,,,,
331019753,67.186.99.248,69411,-1,227281430,29026,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=331019753&oldid=330919948,/* History */ Removed duplicate period.,,,,,,,,,,,
332098439,174.26.113.142,69411,0,227769356,487926,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=332098439&oldid=331019753,/* Monsanto fined in France for false advertising */ added punctuation,,,,,,,,,,,
332229869,Gossipium,69406,-5,227810093,40737,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=332229869&oldid=332098439,,,,,,,,,,,,
332326825,216.160.36.249,69525,119,227847895,37802,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=332326825&oldid=332229869,/* External links */,,,,,,,,,,,
333263927,Open2universe,69525,0,228269627,421732,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=333263927&oldid=332326825,/* Lobbying */  link repair ([[Wikipedia:WikiProject Red Link Recovery|You can help!]]),,,,,,,,,,,
334265370,Poooov,69611,86,228700404,430777,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=334265370&oldid=333263927,/* Sponsorships */,,,,,,,,,,,
334299936,95.149.100.100,69612,1,228711287,10883,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=334299936&oldid=334265370,/* In India */,,,,,,,,,,,
335341213,206.210.96.165,69637,25,229159065,447778,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335341213&oldid=334299936,citation request /* Terminator seed controversy */,,,,,,,,,,,
335453403,98.169.253.114,69688,51,229217064,57999,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335453403&oldid=335341213,/* Public officials formerly employed by Monsanto */,,,,,,,,,,,
335559011,174.112.194.220,69671,-17,229261663,44599,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335559011&oldid=335453403,/* Terminator seed controversy */,,,,,,,,,,,
335559201,174.112.194.220,69704,33,229261744,81,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335559201&oldid=335559011,/* History */,,,,,,,,,,,
335819946,74.114.172.178,69719,15,229397326,135582,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335819946&oldid=335559201,/* rBGH (recombinant Bovine Growth Hormone) */,,,,,,,,,,,
335820218,74.114.172.178,69720,1,229397452,126,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335820218&oldid=335819946,/* Terminator seed controversy */,,,,,,,,,,,
335823465,Jusdafax,69704,-16,229398812,1360,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=335823465&oldid=335820218,Reverted edits by [[Special:Contributions/74.114.172.178|74.114.172.178]] to last revision by 174.112.194.220 ([[WP:HG|HG]]),,,,,,,,,,,
336322875,99.224.5.103,69716,12,229608871,210059,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=336322875&oldid=335823465,/* rBGH (recombinant Bovine Growth Hormone) */,,,,,,,,,,,
336346005,KHirsch,69704,-12,229619797,10926,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=336346005&oldid=336322875,[[WP:UNDO|Undid]] revision 336322875 by [[Special:Contributions/99.224.5.103|99.224.5.103]] ([[User talk:99.224.5.103|talk]]) rvv,,,,,,,,,,,
336529417,97.100.214.138,69777,73,229697833,78036,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=336529417&oldid=336346005,/* Sponsorships */,,,,,,,,,,,
336765413,SmackBot,69806,29,229804086,106253,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=336765413&oldid=336529417,/* Environmental and health record */Date maintenance tags and general fixes: build 390:,,,,,,,,,,,
337262397,RayKiddy,70156,350,230025015,220929,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337262397&oldid=336765413,/* As defendant */ add info on DPA filed by DoJ in re Monsanto,,,,,,,,,,,
337262928,RayKiddy,70161,5,230025182,167,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337262928&oldid=337262397,/* As defendant */ wikifying DOJ,,,,,,,,,,,
337528411,24.251.157.65,70164,3,230132033,106851,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337528411&oldid=337262928,/* Spin-offs and mergers */,,,,,,,,,,,
337638962,Yourmanstan,70722,558,230185163,53130,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337638962&oldid=337528411,addition of GMO section.,,,,,,,,,,,
337640629,Yourmanstan,70673,-49,230185713,550,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337640629&oldid=337638962,/* Genetically Modified Organisms (GMO) */,,,,,,,,,,,
337642275,12.7.202.2,71114,441,230186233,520,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337642275&oldid=337640629,/* Worldwide */,,,,,,,,,,,
337657792,SmackBot,71132,18,230191460,5227,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=337657792&oldid=337642275,/* Environmental and health record */Date maintenance tags: build 391:,,,,,,,,,,,
338049300,72.11.11.150,68568,-2564,230362813,171353,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338049300&oldid=337657792,/* As defendant */,,,,,,,,,,,
338050397,Nutriveg,71132,2564,230363217,404,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338050397&oldid=338049300,[[WP:UNDO|Undid]] revision 338049300 by [[Special:Contributions/72.11.11.150|72.11.11.150]] ([[User talk:72.11.11.150|talk]]),,,,,,,,,,,
338149840,117.200.128.228,71132,0,230410158,46941,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338149840&oldid=338050397,,,,,,,,,,,,
338182214,Nutriveg,71132,0,230430180,20022,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338182214&oldid=338149840,Unjustified change [[WP:UNDO|Undid]] revision 338149840 by [[Special:Contributions/117.200.128.228|117.200.128.228]] ([[User talk:117.200.128.228|talk]]),,,,,,,,,,,
338283117,81.210.144.108,71132,0,230470010,39830,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338283117&oldid=338182214,/* Terminator seed controversy */,,,,,,,,,,,
338283208,81.210.144.108,71132,0,230470047,37,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338283208&oldid=338283117,/* Terminator seed controversy */,,,,,,,,,,,
338591935,Corymgrenier,71206,74,230617494,147447,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338591935&oldid=338283208,/* Representation in the media */,,,,,,,,,,,
338777801,Corymgrenier,71739,533,230697427,79933,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338777801&oldid=338591935,/* Political contributions */,,,,,,,,,,,
338779733,Corymgrenier,71758,19,230698165,738,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338779733&oldid=338777801,/* Financial Performance During the Bush Administration */,,,,,,,,,,,
338779973,Nutriveg,71206,-552,230698250,85,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338779973&oldid=338779733,unbalanced and not properly sourced, please find a secondary source about this,,,,,,,,,,
338782190,Corymgrenier,71289,83,230699012,762,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338782190&oldid=338779973,,,,,,,,,,,,
338874220,174.95.141.66,71297,8,230730597,31585,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338874220&oldid=338782190,,,,,,,,,,,,
338875283,174.95.141.66,71323,26,230731041,444,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338875283&oldid=338874220,sponsers,,,,,,,,,,,
338875524,Tide rolls,71289,-34,230731127,86,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338875524&oldid=338875283,Reverted 2 edits by [[Special:Contributions/174.95.141.66|174.95.141.66]] to last revision by Corymgrenier ([[WP:HG|HG]]),,,,,,,,,,,
338875857,174.95.141.66,71316,27,230731264,137,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338875857&oldid=338875524,/* Sponsorships */,,,,,,,,,,,
338878943,174.95.141.66,71335,19,230732541,1277,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338878943&oldid=338875857,/* History */,,,,,,,,,,,
338878999,Tide rolls,71289,-46,230732564,23,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338878999&oldid=338878943,Reverted edits by [[Special:Contributions/174.95.141.66|174.95.141.66]] to last revision by Tide rolls ([[WP:HG|HG]]),,,,,,,,,,,
338879340,174.95.141.66,71307,18,230732703,139,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338879340&oldid=338878999,/* Sponsorships */,,,,,,,,,,,
338879637,174.95.141.66,71307,0,230732814,111,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338879637&oldid=338879340,/* History */,,,,,,,,,,,
338880534,Tide rolls,71274,-33,230733155,341,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338880534&oldid=338879637,/* History */ rm unsourced content,,,,,,,,,,,
338881092,174.95.141.66,71304,30,230733373,218,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338881092&oldid=338880534,/* History */,,,,,,,,,,,
338881124,Tide rolls,71274,-30,230733386,13,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338881124&oldid=338881092,Reverted edits by [[Special:Contributions/174.95.141.66|174.95.141.66]] to last revision by Tide rolls ([[WP:HG|HG]]),,,,,,,,,,,
338885925,77.101.133.177,71419,145,230735520,2134,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338885925&oldid=338881124,/* In popular culture */,,,,,,,,,,,
338910335,Yourmanstan,71436,17,230748461,12941,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338910335&oldid=338885925,/* Genetically Modified Organisms (GMO) */,,,,,,,,,,,
338970095,74.114.172.178,71433,-3,230780717,32256,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338970095&oldid=338910335,,,,,,,,,,,,
338971139,74.114.172.178,71428,-5,230781063,346,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338971139&oldid=338970095,,,,,,,,,,,,
338993648,Nutriveg,71436,8,230789093,8030,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=338993648&oldid=338971139,rv,,,,,,,,,,,
339254100,24.66.133.123,71537,101,230897978,108885,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339254100&oldid=338993648,,,,,,,,,,,,
339255298,Tide rolls,71436,-101,230898339,361,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339255298&oldid=339254100,Reverted edits by [[Special:Contributions/24.66.133.123|24.66.133.123]] to last revision by Nutriveg ([[WP:HG|HG]]),,,,,,,,,,,
339388605,Cazort,70947,-489,230964108,65769,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339388605&oldid=339255298,/* rBGH (recombinant Bovine Growth Hormone) */ this is a controversial article--such comments needs sourcing,,,,,,,,,,,
339646497,Emilng,71110,163,231076635,112527,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339646497&oldid=339388605,/* History */ added mass production of LEDs,,,,,,,,,,,
339647536,Emilng,71275,165,231077104,469,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339647536&oldid=339646497,/* History */ added LED history citation,,,,,,,,,,,
339673844,98.101.56.235,71229,-46,231089930,12826,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339673844&oldid=339647536,/* In popular culture */ Deleted advertisement pointing to Seize the Day's website.,,,,,,,,,,,
339880783,77.163.143.28,70685,-544,231181300,91370,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339880783&oldid=339673844,/* Genetically Modified Organisms (GMO) */ deleted whole section (see talk; research has been refuted),,,,,,,,,,,
339903959,Nutriveg,70876,191,231195574,14274,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=339903959&oldid=339880783,,,,,,,,,,,,
340901432,174.17.159.154,70876,0,231639294,443720,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=340901432&oldid=339903959,/* As defendant */,,,,,,,,,,,
341149304,Mwillse,70949,73,231750374,111080,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341149304&oldid=340901432,/* External links */ added link,,,,,,,,,,,
341182839,Yourmanstan,71303,354,231761986,11612,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341182839&oldid=341149304,/* Genetically Modified Organisms (GMO) */ added back.  see talk,,,,,,,,,,,
341259703,Nutriveg,71230,-73,231802382,40396,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341259703&oldid=341182839,[[WP:UNDO|Undid]] revision 341149304 by [[Special:Contributions/Mwillse|Mwillse]] ([[User talk:Mwillse|talk]]),,,,,,,,,,,
341260302,Nutriveg,70876,-354,231802761,379,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341260302&oldid=341259703,As by talk page. [[WP:UNDO|Undid]] revision 341182839 by [[Special:Contributions/Yourmanstan|Yourmanstan]] ([[User talk:Yourmanstan|talk]]),,,,,,,,,,,
341623101,Yourmanstan,71203,327,231949869,147108,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341623101&oldid=341260302,[[WP:UNDO|Undid]] revision 341260302 by [[Special:Contributions/Nutriveg|Nutriveg]] ([[User talk:Nutriveg|talk]]) see talk,,,,,,,,,,,
341625888,Yourmanstan,71626,423,231951183,1314,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341625888&oldid=341623101,/* Lobbying */ adding citations,,,,,,,,,,,
341666974,Nutriveg,71386,-240,231976363,25180,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=341666974&oldid=341625888,editorial, not a reliable source,,,,,,,,,,
342411238,67.182.129.214,71397,11,232288986,312623,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342411238&oldid=341666974,/* Genetically Modified Organisms (GMO) */,,,,,,,,,,,
342557906,206.75.173.144,71472,75,232355843,66857,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342557906&oldid=342411238,,,,,,,,,,,,
342558016,206.75.173.144,71398,-74,232355874,31,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342558016&oldid=342557906,,,,,,,,,,,,
342558207,206.75.173.144,71411,13,232355934,60,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342558207&oldid=342558016,,,,,,,,,,,,
342558311,Ohnoitsjamie,71397,-14,232355972,38,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342558311&oldid=342558207,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/206.75.173.144|206.75.173.144]] ([[User talk:206.75.173.144|talk]]) to last version by 67.182.129.214,,,,,,,,,,,
342610286,24.61.44.80,71413,16,232371862,15890,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=342610286&oldid=342558311,/* Illinois */,,,,,,,,,,,
343105618,SmackBot,71473,60,232562258,190396,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=343105618&oldid=342610286,/* Illinois */Date maintenance tags and general fixes: build 398:,,,,,,,,,,,
343154727,74.114.172.178,71511,38,232590659,28401,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=343154727&oldid=343105618,/* History */,,,,,,,,,,,
343155194,Ohnoitsjamie,71473,-38,232590858,199,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=343155194&oldid=343154727,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/74.114.172.178|74.114.172.178]] ([[User talk:74.114.172.178|talk]]) to last version by SmackBot,,,,,,,,,,,
343497532,69.113.117.0,71488,15,232732500,141642,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=343497532&oldid=343155194,/* Genetically Modified Organisms (GMO) */,,,,,,,,,,,
344338438,129.22.124.208,71561,73,233069095,336595,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=344338438&oldid=343497532,/* History */,,,,,,,,,,,
344564066,67.100.30.151,71614,53,233164794,95699,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=344564066&oldid=344338438,/* Representation in the media */,,,,,,,,,,,
345334599,134.117.128.9,71615,1,233497178,332384,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345334599&oldid=344564066,,,,,,,,,,,,
345694353,69.196.172.78,71838,223,233638061,140883,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345694353&oldid=345334599,/* Worldwide */,,,,,,,,,,,
345695596,Nutriveg,71615,-223,233638446,385,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345695596&oldid=345694353,Undid revision 345694353 by [[Special:Contributions/69.196.172.78|69.196.172.78]] ([[User talk:69.196.172.78|talk]]),,,,,,,,,,,
345695862,Nutriveg,71614,-1,233638530,84,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345695862&oldid=345695596,rv unbalanced,,,,,,,,,,,
345928461,199.185.124.99,71626,12,233730530,92000,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345928461&oldid=345695862,/* History */,,,,,,,,,,,
345928727,Ohnoitsjamie,71614,-12,233730611,81,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345928727&oldid=345928461,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/199.185.124.99|199.185.124.99]] ([[User talk:199.185.124.99|talk]]) to last version by Nutriveg,,,,,,,,,,,
345989422,98.245.136.134,71628,14,233748861,18250,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=345989422&oldid=345928727,,,,,,,,,,,,
346006773,Nonagonal Spider,71614,-14,233754660,5799,https://en.wikipedia.org/w/index.php?title=Monsanto&diff=346006773&oldid=345989422,Undid revision 345989422 by [[Special:Contributions/98.245.136.134|98.245.136.134]] ([[User talk:98.245.136.134|talk]]),,,,,,,,,,,
